,Unnamed: 0,Filename,Quality_1,Quality_2,Quality_3,Quality_4,Quality_5,Predicted_Quality
287,287,video18023.mp4__frame154.png,0.905,0.005,0.003,0.0,0.001,0.929
288,288,video18023.mp4__frame176.png,0.706,0.02,0.512,0.031,0.013999999999999999,2.476
289,289,video18023.mp4__frame22.png,0.01,0.02,0.04,0.8909999999999999,0.011000000000000001,3.7889999999999997
290,290,video18023.mp4__frame44.png,0.158,0.009000000000000001,0.523,0.635,0.011000000000000001,4.34
291,291,video18023.mp4__frame66.png,0.767,0.285,0.12,0.08,0.001,2.022
292,292,video18023.mp4__frame88.png,0.907,0.002,0.0,0.0,0.0,0.9109999999999999
293,293,video18143.mp4__frame110.png,0.855,0.16699999999999998,0.063,0.002,0.0,1.386
294,294,video18143.mp4__frame132.png,0.893,0.033,0.038,0.0,0.0,1.073
295,295,video18143.mp4__frame154.png,0.8029999999999999,0.319,0.07,0.001,0.0,1.655
296,296,video18143.mp4__frame176.png,0.884,0.069,0.047,0.001,0.0,1.167
297,297,video18143.mp4__frame22.png,0.003,0.905,0.004,0.002,0.0,1.8330000000000002
298,298,video18143.mp4__frame44.png,0.898,0.045,0.001,0.001,0.002,1.005
299,299,video18143.mp4__frame66.png,0.498,0.35,0.514,0.018000000000000002,0.011000000000000001,2.8670000000000004
300,300,video18143.mp4__frame88.png,0.006999999999999999,0.433,0.76,0.04,0.003,3.3280000000000007
301,301,video18165.mp4__frame110.png,0.011000000000000001,0.154,0.872,0.001,0.0,2.9389999999999996
302,302,video18165.mp4__frame132.png,0.84,0.261,0.006999999999999999,0.01,0.005,1.4480000000000002
303,303,video18165.mp4__frame154.png,0.905,0.01,0.0,0.0,0.0,0.925
304,304,video18165.mp4__frame176.png,0.873,0.153,0.004,0.004,0.0,1.207
305,305,video18165.mp4__frame22.png,0.634,0.596,0.019,0.037000000000000005,0.018000000000000002,2.121
306,306,video18165.mp4__frame44.png,0.9059999999999999,0.004,0.001,0.0,0.0,0.917
307,307,video18165.mp4__frame66.png,0.696,0.336,0.28800000000000003,0.004,0.0,2.248
308,308,video18165.mp4__frame88.png,0.0,0.002,0.9059999999999999,0.003,0.0,2.734
309,309,video18166.mp4__frame110.png,0.003,0.044000000000000004,0.82,0.29600000000000004,0.001,3.74
310,310,video18166.mp4__frame132.png,0.002,0.048,0.892,0.004,0.026000000000000002,2.92
311,311,video18166.mp4__frame154.png,0.002,0.083,0.89,0.001,0.0,2.842
312,312,video18166.mp4__frame176.png,0.391,0.68,0.21,0.053,0.002,2.603
313,313,video18166.mp4__frame22.png,0.004,0.006999999999999999,0.902,0.003,0.013000000000000001,2.801
314,314,video18166.mp4__frame44.png,0.61,0.201,0.531,0.003,0.002,2.627
315,315,video18166.mp4__frame66.png,0.36200000000000004,0.233,0.695,0.021,0.015,3.0720000000000005
316,316,video18166.mp4__frame88.png,0.0,0.001,0.873,0.161,0.0,3.265
317,317,video18167.mp4__frame110.png,0.0,0.006,0.8059999999999999,0.365,0.004,3.91
318,318,video18167.mp4__frame132.png,0.001,0.027999999999999997,0.855,0.177,0.027999999999999997,3.47
319,319,video18167.mp4__frame154.png,0.018000000000000002,0.139,0.8590000000000001,0.06,0.001,3.1180000000000003
320,320,video18167.mp4__frame176.png,0.018000000000000002,0.5579999999999999,0.574,0.01,0.195,3.8710000000000004
321,321,video18167.mp4__frame22.png,0.001,0.036000000000000004,0.9,0.001,0.001,2.782
322,322,video18167.mp4__frame44.png,0.037000000000000005,0.3,0.821,0.001,0.001,3.109
323,323,video18167.mp4__frame66.png,0.0,0.0,0.865,0.18899999999999997,0.006,3.3810000000000002
324,324,video18167.mp4__frame88.png,0.0,0.0,0.905,0.012,0.0,2.763
325,325,video18169.mp4__frame110.png,0.542,0.708,0.013000000000000001,0.004,0.001,2.0180000000000002
326,326,video18169.mp4__frame132.png,0.01,0.19699999999999998,0.5920000000000001,0.40399999999999997,0.18899999999999997,4.7410000000000005
327,327,video18169.mp4__frame154.png,0.02,0.301,0.7190000000000001,0.266,0.0,3.843
328,328,video18169.mp4__frame176.png,0.002,0.10400000000000001,0.879,0.03,0.001,2.972
329,329,video18169.mp4__frame22.png,0.873,0.038,0.10099999999999999,0.001,0.024,1.376
330,330,video18169.mp4__frame44.png,0.9,0.015,0.019,0.001,0.001,0.996
331,331,video18169.mp4__frame66.png,0.765,0.303,0.08900000000000001,0.09300000000000001,0.006999999999999999,2.045
332,332,video18169.mp4__frame88.png,0.405,0.428,0.268,0.331,0.004,3.4090000000000003
333,333,video18171.mp4__frame110.png,0.001,0.003,0.8859999999999999,0.10300000000000001,0.0,3.077
334,334,video18171.mp4__frame132.png,0.0,0.001,0.9,0.036000000000000004,0.001,2.8510000000000004
335,335,video18171.mp4__frame154.png,0.001,0.077,0.877,0.063,0.008,3.0780000000000003
336,336,video18171.mp4__frame176.png,0.0,0.0,0.903,0.021,0.0,2.793
337,337,video18171.mp4__frame22.png,0.022000000000000002,0.8909999999999999,0.049,0.0,0.013000000000000001,2.016
338,338,video18171.mp4__frame44.png,0.376,0.7240000000000001,0.18100000000000002,0.011000000000000001,0.003,2.426
339,339,video18171.mp4__frame66.png,0.0,0.11900000000000001,0.88,0.015,0.0,2.938
340,340,video18171.mp4__frame88.png,0.013000000000000001,0.075,0.8240000000000001,0.244,0.002,3.621
341,341,video18172.mp4__frame110.png,0.001,0.034,0.809,0.27899999999999997,0.063,3.927
342,342,video18172.mp4__frame132.png,0.0,0.0,0.7070000000000001,0.545,0.018000000000000002,4.391
343,343,video18172.mp4__frame154.png,0.0,0.001,0.804,0.361,0.023,3.9730000000000003
344,344,video18172.mp4__frame176.png,0.0,0.001,0.8859999999999999,0.10300000000000001,0.0,3.072
345,345,video18172.mp4__frame22.png,0.001,0.015,0.89,0.07,0.003,2.9960000000000004
346,346,video18172.mp4__frame44.png,0.0,0.002,0.8759999999999999,0.09699999999999999,0.05,3.27
347,347,video18172.mp4__frame66.png,0.0,0.013999999999999999,0.899,0.028999999999999998,0.0,2.841
348,348,video18172.mp4__frame88.png,0.0,0.0,0.27899999999999997,0.83,0.035,4.332
349,349,video18174.mp4__frame110.png,0.23600000000000002,0.8270000000000001,0.08800000000000001,0.001,0.001,2.1630000000000003
350,350,video18174.mp4__frame132.png,0.0,0.001,0.892,0.065,0.009000000000000001,2.983
351,351,video18174.mp4__frame154.png,0.0,0.003,0.727,0.52,0.008,4.307
352,352,video18174.mp4__frame176.png,0.0,0.002,0.8859999999999999,0.09699999999999999,0.008,3.09
353,353,video18174.mp4__frame22.png,0.0,0.002,0.43799999999999994,0.772,0.012,4.466
354,354,video18174.mp4__frame44.png,0.0,0.002,0.316,0.825,0.006999999999999999,4.287
355,355,video18174.mp4__frame66.png,0.0,0.002,0.856,0.172,0.055999999999999994,3.54
356,356,video18174.mp4__frame88.png,0.0,0.001,0.893,0.069,0.001,2.962
357,357,video18176.mp4__frame110.png,0.0,0.14,0.851,0.032,0.078,3.3510000000000004
358,358,video18176.mp4__frame132.png,0.006999999999999999,0.2,0.758,0.29600000000000004,0.004,3.885
359,359,video18176.mp4__frame154.png,0.0,0.002,0.9059999999999999,0.0,0.0,2.722
360,360,video18176.mp4__frame176.png,0.049,0.6509999999999999,0.5670000000000001,0.037000000000000005,0.003,3.215
361,361,video18176.mp4__frame22.png,0.0,0.0,0.904,0.013000000000000001,0.001,2.7689999999999997
362,362,video18176.mp4__frame44.png,0.0,0.001,0.9009999999999999,0.027000000000000003,0.001,2.818
363,363,video18176.mp4__frame66.png,0.0,0.001,0.872,0.16699999999999998,0.001,3.2910000000000004
364,364,video18176.mp4__frame88.png,0.002,0.46,0.758,0.009000000000000001,0.009000000000000001,3.2769999999999997
365,365,video18177.mp4__frame110.png,0.0,0.015,0.904,0.0,0.0,2.742
366,366,video18177.mp4__frame132.png,0.006,0.439,0.775,0.001,0.0,3.213
367,367,video18177.mp4__frame154.png,0.009000000000000001,0.25,0.847,0.0,0.0,3.05
368,368,video18177.mp4__frame176.png,0.18600000000000003,0.708,0.4,0.012,0.002,2.86
369,369,video18177.mp4__frame22.png,0.081,0.637,0.5710000000000001,0.025,0.0,3.168
370,370,video18177.mp4__frame44.png,0.003,0.01,0.65,0.59,0.043,4.548
371,371,video18177.mp4__frame66.png,0.0,0.003,0.9059999999999999,0.001,0.0,2.728
372,372,video18177.mp4__frame88.png,0.003,0.012,0.904,0.002,0.0,2.7470000000000003
373,373,video18178.mp4__frame110.png,0.0,0.067,0.758,0.402,0.023,4.131
374,374,video18178.mp4__frame132.png,0.001,0.179,0.669,0.46,0.022000000000000002,4.316000000000002
375,375,video18178.mp4__frame154.png,0.009000000000000001,0.008,0.895,0.044000000000000004,0.005,2.911
376,376,video18178.mp4__frame176.png,0.0,0.002,0.9009999999999999,0.015,0.015,2.8420000000000005
377,377,video18178.mp4__frame22.png,0.027999999999999997,0.552,0.688,0.013999999999999999,0.001,3.2569999999999997
378,378,video18178.mp4__frame44.png,0.863,0.14800000000000002,0.055999999999999994,0.0,0.0,1.327
379,379,video18178.mp4__frame66.png,0.4,0.496,0.494,0.0,0.0,2.874
380,380,video18178.mp4__frame88.png,0.789,0.153,0.27899999999999997,0.0,0.0,1.932
381,381,video18179.mp4__frame110.png,0.894,0.027999999999999997,0.039,0.0,0.0,1.0670000000000002
382,382,video18179.mp4__frame132.png,0.862,0.107,0.10099999999999999,0.0,0.001,1.3840000000000001
383,383,video18179.mp4__frame154.png,0.887,0.091,0.012,0.0,0.0,1.105
384,384,video18179.mp4__frame176.png,0.6659999999999999,0.221,0.446,0.0,0.0,2.4459999999999997
385,385,video18179.mp4__frame22.png,0.042,0.059000000000000004,0.887,0.0,0.0,2.821
386,386,video18179.mp4__frame44.png,0.08,0.863,0.09,0.0,0.033,2.241
387,387,video18179.mp4__frame66.png,0.07,0.816,0.285,0.0,0.0,2.557
388,388,video18179.mp4__frame88.png,0.33,0.223,0.735,0.0,0.0,2.9810000000000003
389,389,video18208.mp4__frame110.png,0.773,0.435,0.002,0.012,0.0,1.6969999999999998
390,390,video18208.mp4__frame132.png,0.588,0.647,0.04,0.025,0.0,2.1020000000000003
391,391,video18208.mp4__frame154.png,0.011000000000000001,0.034,0.024,0.894,0.0,3.727
392,392,video18208.mp4__frame176.png,0.561,0.33799999999999997,0.389,0.027000000000000003,0.085,2.9370000000000003
393,393,video18208.mp4__frame22.png,0.847,0.21100000000000002,0.022000000000000002,0.028999999999999998,0.001,1.456
394,394,video18208.mp4__frame44.png,0.764,0.239,0.174,0.08,0.004,2.104
395,395,video18208.mp4__frame66.png,0.005,0.08800000000000001,0.14800000000000002,0.853,0.001,4.042
396,396,video18208.mp4__frame88.png,0.254,0.7,0.035,0.33399999999999996,0.0,3.095
397,397,video18210.mp4__frame110.png,0.0,0.001,0.573,0.69,0.008,4.521
398,398,video18210.mp4__frame132.png,0.0,0.019,0.873,0.14,0.001,3.2219999999999995
399,399,video18210.mp4__frame154.png,0.004,0.297,0.503,0.557,0.017,4.42
400,400,video18210.mp4__frame176.png,0.033,0.615,0.618,0.033,0.004,3.2689999999999997
401,401,video18210.mp4__frame22.png,0.8270000000000001,0.314,0.003,0.002,0.001,1.477
402,402,video18210.mp4__frame44.png,0.898,0.040999999999999995,0.002,0.003,0.002,1.008
403,403,video18210.mp4__frame66.png,0.0,0.0,0.302,0.825,0.024,4.3260000000000005
404,404,video18210.mp4__frame88.png,0.0,0.004,0.125,0.647,0.5429999999999999,5.686
405,405,video18212.mp4__frame110.png,0.725,0.43799999999999994,0.10300000000000001,0.013999999999999999,0.004,1.986
406,406,video18212.mp4__frame132.png,0.001,0.069,0.691,0.528,0.001,4.329
407,407,video18212.mp4__frame154.png,0.0,0.001,0.01,0.905,0.0,3.6519999999999997
408,408,video18212.mp4__frame176.png,0.001,0.002,0.413,0.7879999999999999,0.001,4.401
409,409,video18212.mp4__frame22.png,0.0,0.0,0.113,0.884,0.001,3.88
410,410,video18212.mp4__frame44.png,0.0,0.001,0.13,0.88,0.001,3.917
411,411,video18212.mp4__frame66.png,0.001,0.016,0.032,0.898,0.0,3.721
412,412,video18212.mp4__frame88.png,0.21100000000000002,0.526,0.195,0.467,0.006999999999999999,3.751
413,413,video18213.mp4__frame110.png,0.0,0.0,0.905,0.008,0.004,2.767
414,414,video18213.mp4__frame132.png,0.794,0.188,0.23,0.004,0.0,1.876
415,415,video18213.mp4__frame154.png,0.907,0.0,0.0,0.0,0.0,0.907
416,416,video18213.mp4__frame176.png,0.0,0.004,0.344,0.813,0.011000000000000001,4.347
417,417,video18213.mp4__frame22.png,0.001,0.001,0.905,0.006,0.0,2.742
418,418,video18213.mp4__frame44.png,0.0,0.0,0.652,0.623,0.0,4.448
419,419,video18213.mp4__frame66.png,0.002,0.025,0.897,0.027000000000000003,0.0,2.8510000000000004
420,420,video18213.mp4__frame88.png,0.0,0.003,0.78,0.428,0.003,4.073
421,421,video18214.mp4__frame110.png,0.006,0.024,0.841,0.249,0.001,3.5779999999999994
422,422,video18214.mp4__frame132.png,0.0,0.019,0.9009999999999999,0.011000000000000001,0.001,2.79
423,423,video18214.mp4__frame154.png,0.11800000000000001,0.797,0.273,0.019,0.001,2.612
424,424,video18214.mp4__frame176.png,0.005,0.015,0.8390000000000001,0.259,0.006999999999999999,3.623
425,425,video18214.mp4__frame22.png,0.006999999999999999,0.01,0.883,0.036000000000000004,0.069,3.1650000000000005
426,426,video18214.mp4__frame44.png,0.037000000000000005,0.721,0.35200000000000004,0.121,0.07200000000000001,3.3789999999999996
427,427,video18214.mp4__frame66.png,0.009000000000000001,0.16,0.7170000000000001,0.358,0.062,4.222
428,428,video18214.mp4__frame88.png,0.0,0.0,0.9059999999999999,0.002,0.001,2.7310000000000003
429,429,video18215.mp4__frame110.png,0.228,0.408,0.6559999999999999,0.055,0.004,3.252
430,430,video18215.mp4__frame132.png,0.002,0.841,0.198,0.07200000000000001,0.009000000000000001,2.611
431,431,video18215.mp4__frame154.png,0.012,0.083,0.249,0.8109999999999999,0.028999999999999998,4.314
432,432,video18215.mp4__frame176.png,0.0,0.02,0.287,0.83,0.005,4.246
433,433,video18215.mp4__frame22.png,0.034,0.298,0.385,0.64,0.003,4.36
434,434,video18215.mp4__frame44.png,0.13,0.187,0.625,0.40399999999999997,0.027999999999999997,4.135
435,435,video18215.mp4__frame66.png,0.759,0.37,0.12300000000000001,0.004,0.001,1.889
436,436,video18215.mp4__frame88.png,0.07400000000000001,0.3,0.595,0.4,0.017,4.143999999999999
437,437,video18216.mp4__frame110.png,0.004,0.046,0.889,0.006999999999999999,0.033,2.9560000000000004
438,438,video18216.mp4__frame132.png,0.0,0.033,0.855,0.084,0.11599999999999999,3.547
439,439,video18216.mp4__frame154.png,0.0,0.006,0.889,0.023,0.065,3.096
440,440,video18216.mp4__frame176.png,0.0,0.7659999999999999,0.075,0.196,0.221,3.646
441,441,video18216.mp4__frame22.png,0.005,0.841,0.244,0.009000000000000001,0.022000000000000002,2.5649999999999995
442,442,video18216.mp4__frame44.png,0.0,0.004,0.677,0.301,0.354,5.013
443,443,video18216.mp4__frame66.png,0.001,0.145,0.871,0.015,0.011000000000000001,3.0189999999999997
444,444,video18216.mp4__frame88.png,0.004,0.006,0.905,0.0,0.002,2.741
445,445,video18217.mp4__frame110.png,0.003,0.006999999999999999,0.856,0.067,0.152,3.613
446,446,video18217.mp4__frame132.png,0.0,0.002,0.872,0.154,0.011000000000000001,3.2910000000000004
447,447,video18217.mp4__frame154.png,0.485,0.24,0.626,0.0,0.001,2.8480000000000003
448,448,video18217.mp4__frame176.png,0.8170000000000001,0.071,0.282,0.0,0.0,1.805
449,449,video18217.mp4__frame22.png,0.004,0.331,0.445,0.401,0.252,4.865
450,450,video18217.mp4__frame44.png,0.0,0.006,0.9009999999999999,0.016,0.01,2.8289999999999997
451,451,video18217.mp4__frame66.png,0.002,0.626,0.53,0.159,0.023,3.5950000000000006
452,452,video18217.mp4__frame88.png,0.0,0.0,0.905,0.004,0.008,2.7710000000000004
453,453,video18218.mp4__frame110.png,0.001,0.24600000000000002,0.6459999999999999,0.39399999999999996,0.073,4.372
454,454,video18218.mp4__frame132.png,0.001,0.006999999999999999,0.41,0.09,0.7509999999999999,5.3599999999999985
455,455,video18218.mp4__frame154.png,0.0,0.004,0.8440000000000001,0.013999999999999999,0.249,3.841
456,456,video18218.mp4__frame176.png,0.0,0.005,0.9059999999999999,0.0,0.001,2.733
457,457,video18218.mp4__frame22.png,0.001,0.738,0.363,0.168,0.011000000000000001,3.293
458,458,video18218.mp4__frame44.png,0.0,0.044000000000000004,0.884,0.069,0.002,3.0260000000000002
459,459,video18218.mp4__frame66.png,0.0,0.0,0.904,0.012,0.001,2.765
460,460,video18218.mp4__frame88.png,0.009000000000000001,0.22699999999999998,0.8370000000000001,0.006,0.051,3.253
461,461,video18219.mp4__frame110.png,0.001,0.068,0.8909999999999999,0.001,0.013999999999999999,2.884
462,462,video18219.mp4__frame132.png,0.005,0.37200000000000005,0.804,0.002,0.002,3.179
463,463,video18219.mp4__frame154.png,0.16399999999999998,0.846,0.079,0.02,0.003,2.188
464,464,video18219.mp4__frame176.png,0.0,0.081,0.883,0.011000000000000001,0.028999999999999998,3.0
465,465,video18219.mp4__frame22.png,0.0,0.002,0.9059999999999999,0.0,0.0,2.722
466,466,video18219.mp4__frame44.png,0.0,0.055,0.8809999999999999,0.019,0.055,3.104
467,467,video18219.mp4__frame66.png,0.001,0.04,0.899,0.001,0.002,2.792
468,468,video18219.mp4__frame88.png,0.0,0.478,0.733,0.018000000000000002,0.034,3.397
469,469,video18220.mp4__frame110.png,0.0,0.001,0.821,0.332,0.005,3.818
470,470,video18220.mp4__frame22.png,0.001,0.037000000000000005,0.868,0.14400000000000002,0.0,3.2550000000000003
471,471,video18220.mp4__frame44.png,0.0,0.003,0.8290000000000001,0.308,0.001,3.73
472,472,video18220.mp4__frame66.png,0.0,0.0,0.894,0.057999999999999996,0.006999999999999999,2.9490000000000003
473,473,video18220.mp4__frame88.png,0.0,0.001,0.9059999999999999,0.003,0.0,2.732
474,474,video18221.mp4__frame110.png,0.875,0.02,0.009000000000000001,0.07,0.057,1.507
475,475,video18221.mp4__frame22.png,0.863,0.027000000000000003,0.002,0.124,0.05,1.669
476,476,video18221.mp4__frame44.png,0.688,0.11,0.009000000000000001,0.32799999999999996,0.201,3.252
477,477,video18221.mp4__frame66.png,0.873,0.035,0.003,0.037000000000000005,0.08900000000000001,1.545
478,478,video18221.mp4__frame88.png,0.833,0.046,0.009000000000000001,0.083,0.172,2.144
479,479,video18222.mp4__frame110.png,0.9,0.008,0.002,0.005,0.023,1.057
480,480,video18222.mp4__frame22.png,0.8490000000000001,0.038,0.002,0.159,0.054000000000000006,1.837
481,481,video18222.mp4__frame44.png,0.893,0.008,0.006999999999999999,0.016,0.043,1.209
482,482,video18222.mp4__frame66.png,0.8240000000000001,0.11599999999999999,0.01,0.086,0.128,2.0700000000000003
483,483,video18222.mp4__frame88.png,0.883,0.009000000000000001,0.002,0.049,0.062,1.413
484,484,video18224.mp4__frame110.png,0.6509999999999999,0.11199999999999999,0.028999999999999998,0.126,0.434,3.636
485,485,video18224.mp4__frame22.png,0.789,0.075,0.011000000000000001,0.162,0.188,2.56
486,486,video18224.mp4__frame44.png,0.7120000000000001,0.07400000000000001,0.021,0.051,0.44,3.327
487,487,video18224.mp4__frame66.png,0.743,0.043,0.006999999999999999,0.214,0.278,3.096
488,488,video18224.mp4__frame88.png,0.858,0.046,0.006,0.037000000000000005,0.134,1.786
489,489,video18243.mp4__frame110.png,0.009000000000000001,0.833,0.29100000000000004,0.001,0.0,2.552
490,490,video18243.mp4__frame132.png,0.871,0.172,0.0,0.0,0.0,1.215
491,491,video18243.mp4__frame154.png,0.004,0.461,0.6459999999999999,0.23399999999999999,0.0,3.8
492,492,video18243.mp4__frame176.png,0.0,0.001,0.503,0.742,0.0,4.479
493,493,video18243.mp4__frame22.png,0.042,0.46799999999999997,0.728,0.034,0.001,3.3030000000000004
494,494,video18243.mp4__frame44.png,0.0,0.0,0.5820000000000001,0.688,0.0,4.497999999999998
495,495,video18243.mp4__frame66.png,0.0,0.0,0.009000000000000001,0.905,0.0,3.647
496,496,video18243.mp4__frame88.png,0.0,0.632,0.292,0.43,0.004,3.88
497,497,video18244.mp4__frame110.png,0.013999999999999999,0.518,0.6990000000000001,0.053,0.002,3.3689999999999998
498,498,video18244.mp4__frame132.png,0.001,0.109,0.867,0.076,0.0,3.124
499,499,video18244.mp4__frame154.png,0.828,0.016,0.302,0.0,0.0,1.766
500,500,video18244.mp4__frame176.png,0.823,0.33,0.001,0.0,0.0,1.486
501,501,video18244.mp4__frame22.png,0.013999999999999999,0.8859999999999999,0.077,0.016,0.0,2.081
502,502,video18244.mp4__frame44.png,0.065,0.879,0.006999999999999999,0.066,0.0,2.108
503,503,video18244.mp4__frame66.png,0.725,0.491,0.055,0.0,0.0,1.872
504,504,video18244.mp4__frame88.png,0.47,0.445,0.47700000000000004,0.001,0.0,2.795
505,505,video18245.mp4__frame110.png,0.408,0.395,0.5539999999999999,0.032,0.003,3.003000000000001
506,506,video18245.mp4__frame132.png,0.907,0.0,0.001,0.0,0.0,0.91
507,507,video18245.mp4__frame154.png,0.907,0.0,0.0,0.0,0.0,0.907
508,508,video18245.mp4__frame176.png,0.735,0.191,0.162,0.20800000000000002,0.001,2.44
509,509,video18245.mp4__frame22.png,0.578,0.111,0.628,0.001,0.0,2.688
510,510,video18245.mp4__frame44.png,0.602,0.365,0.38,0.027999999999999997,0.001,2.589
511,511,video18245.mp4__frame66.png,0.03,0.126,0.735,0.38799999999999996,0.005,4.064
512,512,video18245.mp4__frame88.png,0.0,0.006999999999999999,0.871,0.163,0.001,3.284
513,513,video18246.mp4__frame110.png,0.005,0.013999999999999999,0.903,0.005,0.0,2.762
514,514,video18246.mp4__frame132.png,0.85,0.239,0.006999999999999999,0.001,0.0,1.3529999999999998
515,515,video18246.mp4__frame154.png,0.8490000000000001,0.251,0.0,0.0,0.0,1.351
516,516,video18246.mp4__frame176.png,0.9059999999999999,0.002,0.0,0.0,0.0,0.91
517,517,video18246.mp4__frame22.png,0.9059999999999999,0.001,0.003,0.0,0.0,0.917
518,518,video18246.mp4__frame44.png,0.16899999999999998,0.011000000000000001,0.867,0.005,0.001,2.817
519,519,video18246.mp4__frame66.png,0.045,0.016,0.8759999999999999,0.08900000000000001,0.001,3.0660000000000003
520,520,video18246.mp4__frame88.png,0.05,0.001,0.883,0.05,0.017,2.986
521,521,video18247.mp4__frame110.png,0.11,0.882,0.006,0.01,0.0,1.932
522,522,video18247.mp4__frame132.png,0.02,0.868,0.163,0.0,0.0,2.245
523,523,video18247.mp4__frame154.png,0.031,0.8240000000000001,0.289,0.011000000000000001,0.0,2.59
524,524,video18247.mp4__frame176.png,0.032,0.29600000000000004,0.816,0.027000000000000003,0.0,3.18
525,525,video18247.mp4__frame22.png,0.005,0.043,0.8909999999999999,0.034,0.001,2.905
526,526,video18247.mp4__frame44.png,0.039,0.33,0.768,0.111,0.001,3.452
527,527,video18247.mp4__frame66.png,0.047,0.883,0.07400000000000001,0.001,0.0,2.039
528,528,video18247.mp4__frame88.png,0.408,0.7190000000000001,0.168,0.001,0.0,2.354
529,529,video18248.mp4__frame110.png,0.292,0.542,0.527,0.013999999999999999,0.002,3.023
530,530,video18248.mp4__frame132.png,0.002,0.852,0.185,0.054000000000000006,0.0,2.4770000000000003
531,531,video18248.mp4__frame154.png,0.084,0.21,0.835,0.006,0.0,3.033
532,532,video18248.mp4__frame176.png,0.114,0.853,0.122,0.003,0.0,2.198
533,533,video18248.mp4__frame22.png,0.051,0.7659999999999999,0.303,0.133,0.002,3.034
534,534,video18248.mp4__frame44.png,0.062,0.579,0.655,0.001,0.0,3.1889999999999996
535,535,video18248.mp4__frame66.png,0.035,0.102,0.851,0.111,0.001,3.241
536,536,video18248.mp4__frame88.png,0.0,0.011000000000000001,0.637,0.63,0.004,4.473
537,537,video18249.mp4__frame110.png,0.21,0.187,0.802,0.003,0.0,3.002
538,538,video18249.mp4__frame132.png,0.9009999999999999,0.016,0.019,0.0,0.0,0.99
539,539,video18249.mp4__frame154.png,0.75,0.078,0.429,0.0,0.0,2.193
540,540,video18249.mp4__frame176.png,0.013000000000000001,0.038,0.8959999999999999,0.006,0.0,2.801
541,541,video18249.mp4__frame22.png,0.011000000000000001,0.165,0.865,0.013999999999999999,0.003,3.0069999999999997
542,542,video18249.mp4__frame44.png,0.31,0.57,0.479,0.018000000000000002,0.002,2.9689999999999994
543,543,video18249.mp4__frame66.png,0.023,0.031,0.8959999999999999,0.002,0.0,2.781
544,544,video18249.mp4__frame88.png,0.035,0.863,0.166,0.004,0.0,2.275
545,545,video18250.mp4__frame110.png,0.027000000000000003,0.8759999999999999,0.121,0.003,0.0,2.154
546,546,video18250.mp4__frame132.png,0.452,0.11699999999999999,0.7170000000000001,0.003,0.0,2.849
547,547,video18250.mp4__frame154.png,0.887,0.062,0.039,0.0,0.0,1.128
548,548,video18250.mp4__frame176.png,0.044000000000000004,0.11199999999999999,0.8740000000000001,0.002,0.0,2.898
549,549,video18250.mp4__frame22.png,0.003,0.011000000000000001,0.904,0.001,0.0,2.741
550,550,video18250.mp4__frame44.png,0.006,0.618,0.65,0.006,0.0,3.216
551,551,video18250.mp4__frame66.png,0.003,0.10400000000000001,0.865,0.086,0.001,3.155
552,552,video18250.mp4__frame88.png,0.619,0.257,0.473,0.009000000000000001,0.001,2.593
553,553,video18251.mp4__frame110.png,0.44799999999999995,0.7709999999999999,0.003,0.0,0.001,2.004
554,554,video18251.mp4__frame132.png,0.639,0.46799999999999997,0.23800000000000002,0.001,0.002,2.303
555,555,video18251.mp4__frame154.png,0.594,0.552,0.107,0.002,0.094,2.497
556,556,video18251.mp4__frame176.png,0.503,0.561,0.193,0.011000000000000001,0.115,2.823
557,557,video18251.mp4__frame22.png,0.12,0.8809999999999999,0.006999999999999999,0.0,0.001,1.9080000000000001
558,558,video18251.mp4__frame44.png,0.74,0.502,0.006,0.001,0.001,1.771
559,559,video18251.mp4__frame66.png,0.013000000000000001,0.904,0.002,0.0,0.001,1.832
560,560,video18251.mp4__frame88.png,0.622,0.545,0.159,0.001,0.01,2.2430000000000003
561,561,video18252.mp4__frame110.png,0.9009999999999999,0.01,0.005,0.005,0.012,1.016
562,562,video18252.mp4__frame132.png,0.89,0.003,0.009000000000000001,0.036000000000000004,0.039,1.262
563,563,video18252.mp4__frame154.png,0.903,0.002,0.006,0.003,0.008,0.977
564,564,video18252.mp4__frame176.png,0.9009999999999999,0.003,0.013000000000000001,0.01,0.008,1.026
565,565,video18252.mp4__frame22.png,0.9,0.006999999999999999,0.009000000000000001,0.001,0.021,1.05
566,566,video18252.mp4__frame44.png,0.898,0.004,0.004,0.003,0.037000000000000005,1.115
567,567,video18252.mp4__frame66.png,0.904,0.004,0.003,0.003,0.006999999999999999,0.968
568,568,video18252.mp4__frame88.png,0.903,0.006999999999999999,0.004,0.001,0.009000000000000001,0.978
569,569,video18253.mp4__frame110.png,0.903,0.003,0.01,0.003,0.006999999999999999,0.986
570,570,video18253.mp4__frame132.png,0.903,0.003,0.009000000000000001,0.004,0.003,0.967
571,571,video18253.mp4__frame154.png,0.887,0.006,0.061,0.011000000000000001,0.026000000000000002,1.2560000000000002
572,572,video18253.mp4__frame176.png,0.883,0.004,0.05,0.006999999999999999,0.055999999999999994,1.349
573,573,video18253.mp4__frame22.png,0.895,0.004,0.012,0.002,0.042,1.157
574,574,video18253.mp4__frame44.png,0.846,0.028999999999999998,0.038,0.03,0.16899999999999998,1.983
575,575,video18253.mp4__frame66.png,0.903,0.006999999999999999,0.004,0.004,0.009000000000000001,0.99
